RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,Date,RentIndex,Fecha_ES,Year,MedianIncome,RentIndexPct
7266,67,Stockton,city,CA,CA,"Stockton, CA",San Joaquin County,2017-01-31,1111.5755820575314,Ene 2017,2017,4033.0,27.562003026469906
12562,68,Marietta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2017-01-31,1035.6867546856265,Ene 2017,2017,4246.916666666667,24.386792489114686
4174,69,Columbia,city,SC,SC,"Columbia, SC",Richland County,2017-01-31,853.1325684975421,Ene 2017,2017,3637.5,23.453816316083635
11722,70,Greensboro,city,NC,NC,"Greensboro-High Point, NC",Guilford County,2017-01-31,804.692481437568,Ene 2017,2017,3748.1666666666665,21.4689621086994
18170,71,Fort Wayne,city,IN,IN,"Fort Wayne, IN",Allen County,2017-01-31,672.7533951568159,Ene 2017,2017,3821.0833333333335,17.60635234746209
19533,73,Naples,city,FL,FL,"Naples-Marco Island, FL",Collier County,2017-01-31,1530.2475027555167,Ene 2017,2017,7542.25,20.289005306844995
11867,74,Henderson,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,2017-01-31,1122.6015774223945,Ene 2017,2017,5578.25,20.124619323665925
38025,75,Corpus Christi,city,TX,TX,"Corpus Christi, TX",Nueces County,2017-01-31,1074.924969944088,Ene 2017,2017,4468.833333333333,24.05381650566713
47568,77,Santa Ana,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2017-01-31,1707.1191813988958,Ene 2017,2017,4762.583333333333,35.84439498309172
24457,78,Durham,city,NC,NC,"Durham-Chapel Hill, NC",Durham County,2017-01-31,1099.3990569221348,Ene 2017,2017,4523.666666666667,24.303272940582154
20604,81,Spokane,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,2017-01-31,798.9197472676816,Ene 2017,2017,3730.6666666666665,21.414932467861373
12970,82,Newark,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2017-01-31,1215.5433698343304,Ene 2017,2017,2902.1666666666665,41.88399597430645
13478,83,Reno,city,NV,NV,"Reno, NV",Washoe County,2017-01-31,1089.223175446036,Ene 2017,2017,4342.166666666667,25.084785063816895
52650,85,Irvine,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2017-01-31,2288.531101143744,Ene 2017,2017,7964.416666666667,28.734447190864497
32503,86,Lincoln,city,NE,NE,"Lincoln, NE",Lancaster County,2017-01-31,843.0632199066257,Ene 2017,2017,4424.083333333333,19.056223773059408
34303,87,Toledo,city,OH,OH,"Toledo, OH",Lucas County,2017-01-31,642.0392284728503,Ene 2017,2017,2984.0,21.516059935417235
17384,88,Chandler,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-01-31,1143.325812776085,Ene 2017,2017,6439.833333333333,17.753965880733226
47945,89,Tallahassee,city,FL,FL,"Tallahassee, FL",Leon County,2017-01-31,876.1978793331024,Ene 2017,2017,3534.8333333333335,24.787530180577182
53915,91,Plano,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,2017-01-31,1246.5316653901532,Ene 2017,2017,7381.5,16.887240606789312
53060,92,Lubbock,city,TX,TX,"Lubbock, TX",Lubbock County,2017-01-31,1028.84821924276,Ene 2017,2017,3943.8333333333335,26.087517708898112
25934,93,Modesto,city,CA,CA,"Modesto, CA",Stanislaus County,2017-01-31,1181.3897523437056,Ene 2017,2017,4502.0,26.241442744196036
18800,94,Katy,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2017-01-31,1377.2003471168975,Ene 2017,2017,6155.416666666667,22.37379566154846
5573,95,Lawrenceville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2017-01-31,1186.153372697696,Ene 2017,2017,3611.5833333333335,32.84302930933421
51405,96,Chula Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2017-01-31,1793.6244466258254,Ene 2017,2017,5849.75,30.66155727382923
3737,97,Boise,city,ID,ID,"Boise City, ID",Ada County,2017-01-31,939.4183255857776,Ene 2017,2017,4545.583333333333,20.666617608721527
6752,98,Richmond,city,VA,VA,"Richmond, VA",Richmond City,2017-01-31,927.999204656116,Ene 2017,2017,3529.6666666666665,26.291411974391803
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2017-02-28,2618.714159342298,Feb 2017,2017,4815.166666666667,54.38470442717035
12447,1,Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-02-28,2032.3643453570544,Feb 2017,2017,4541.75,44.74848561363031
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2017-02-28,1190.822787103633,Feb 2017,2017,4116.583333333333,28.927454898365546
17426,3,Chicago,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2017-02-28,1593.8521910391655,Feb 2017,2017,4374.75,36.43298910884429
6915,4,San Antonio,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,2017-02-28,1064.4527010448844,Feb 2017,2017,4142.583333333333,25.69538414543786
13271,5,Philadelphia,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2017-02-28,1243.3021526980333,Feb 2017,2017,3387.4166666666665,36.703549490458315
40326,6,Phoenix,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-02-28,927.4085583153942,Feb 2017,2017,4340.0,21.368860790677285
18959,7,Las Vegas,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,2017-02-28,1043.6636525853246,Feb 2017,2017,4429.916666666667,23.559442109565442
54296,8,San Diego,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2017-02-28,1828.562799182862,Feb 2017,2017,5961.25,30.67415054196455
38128,9,Dallas,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,2017-02-28,1161.9801386198328,Feb 2017,2017,3940.4166666666665,29.488763166835135
10221,10,Austin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,2017-02-28,1224.7130107222652,Feb 2017,2017,5309.75,23.0653610946328
33839,11,San Jose,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2017-02-28,2524.158428387326,Feb 2017,2017,8055.166666666667,31.335893257586132
25290,12,Jacksonville,city,FL,FL,"Jacksonville, FL",Duval County,2017-02-28,1001.6590710629116,Feb 2017,2017,4212.916666666667,23.775905158253266
24043,13,Charlotte,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2017-02-28,1103.718031089622,Feb 2017,2017,4850.166666666667,22.75629080285121
18172,15,Fort Worth,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2017-02-28,1064.8663489595217,Feb 2017,2017,4775.75,22.297363743066988
13121,16,Orlando,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2017-02-28,1177.3942214937974,Feb 2017,2017,3786.3333333333335,31.095894572421802
20330,17,San Francisco,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2017-02-28,3130.0411379994616,Feb 2017,2017,8022.083333333333,39.01780881524286
7481,18,Tucson,city,AZ,AZ,"Tucson, AZ",Pima County,2017-02-28,829.6313668876805,Feb 2017,2017,3301.4166666666665,25.129556510215735
10920,19,Columbus,city,OH,OH,"Columbus, OH",Franklin County,2017-02-28,883.8746536409803,Feb 2017,2017,4123.166666666667,21.436791793709858
12700,20,Miami,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2017-02-28,1771.1106514430116,Feb 2017,2017,2833.25,62.51162627523203
17933,22,El Paso,city,TX,TX,"El Paso, TX",El Paso County,2017-02-28,937.3651425238024,Feb 2017,2017,3702.5833333333335,25.31651709456377
11093,23,Denver,city,CO,CO,"Denver-Aurora-Lakewood, CO",Denver County,2017-02-28,1413.0868279003903,Feb 2017,2017,5008.166666666667,28.215650994716434
16037,24,Seattle,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2017-02-28,1728.2245528549363,Feb 2017,2017,6630.416666666667,26.065097259170784
13373,25,Portland,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2017-02-28,1322.7245769745057,Feb 2017,2017,5127.666666666667,25.79583781397333
41568,27,Washington,city,DC,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2017-02-28,1979.4499550946848,Feb 2017,2017,6470.75,30.590734537645325
20288,28,Sacramento,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2017-02-28,1260.3746683724785,Feb 2017,2017,4551.25,27.692934213072856
44269,29,Boston,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2017-02-28,2639.7499153654207,Feb 2017,2017,5168.416666666667,51.074634372849594
17762,30,Detroit,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,2017-02-28,733.2539518638746,Feb 2017,2017,2319.8333333333335,31.60804448008655
26529,31,Pittsburgh,city,PA,PA,"Pittsburgh, PA",Allegheny County,2017-02-28,1070.316110876032,Feb 2017,2017,3674.3333333333335,29.12953218387096
23429,32,Albuquerque,city,NM,NM,"Albuquerque, NM",Bernalillo County,2017-02-28,877.4812593114184,Feb 2017,2017,4156.5,21.111061212833356
32811,33,Memphis,city,TN,TN,"Memphis, TN-MS-AR",Shelby County,2017-02-28,774.3558239057033,Feb 2017,2017,3185.8333333333335,24.306225181450277
18203,34,Fresno,city,CA,CA,"Fresno, CA",Fresno County,2017-02-28,931.0556390795032,Feb 2017,2017,3737.75,24.909521478951326
3523,35,Baltimore,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore City,2017-02-28,1213.737491458135,Feb 2017,2017,3886.75,31.227567799784783
40152,36,Omaha,city,NE,NE,"Omaha-Council Bluffs, NE-IA",Douglas County,2017-02-28,897.5219110484303,Feb 2017,2017,4482.416666666667,20.023170039564153
37211,37,Atlanta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2017-02-28,1267.201530877713,Feb 2017,2017,4308.416666666667,29.412232588407484
5976,38,Milwaukee,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,2017-02-28,921.5153813238934,Feb 2017,2017,3190.75,28.88083934259636
54047,40,Raleigh,city,NC,NC,"Raleigh-Cary, NC",Wake County,2017-02-28,1077.9455634938506,Feb 2017,2017,5125.416666666667,21.03137429790457
19331,41,Mesa,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-02-28,927.213370857301,Feb 2017,2017,4346.25,21.333640974571207
4172,42,Colorado Springs,city,CO,CO,"Colorado Springs, CO",El Paso County,2017-02-28,1084.418430937408,Feb 2017,2017,4846.5,22.375290022436975
17222,43,Buffalo,city,NY,NY,"Buffalo-Cheektowaga, NY",Erie County,2017-02-28,854.6336740550789,Feb 2017,2017,2855.6666666666665,29.927641206551147
832063,45,Rochester,city,NY,NY,"Rochester, NY",Monroe County,2017-02-28,869.6446428919544,Feb 2017,2017,2695.5833333333335,32.26183483693527
4099,46,Cincinnati,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,2017-02-28,851.3928840889647,Feb 2017,2017,3035.75,28.04555329289186
46298,47,Long Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-02-28,1516.6243619924508,Feb 2017,2017,4859.5,31.209473443614584
41515,48,Virginia Beach,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,2017-02-28,1219.7162897401558,Feb 2017,2017,5875.0,20.761128336002653
3506,49,Bakersfield,city,CA,CA,"Bakersfield, CA",Kern County,2017-02-28,1116.8618427971344,Feb 2017,2017,5004.833333333333,22.315665046397836
41176,50,Tampa,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2017-02-28,1165.8724273792366,Feb 2017,2017,4020.4166666666665,28.998795996581695
13072,51,Oakland,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2017-02-28,2206.160967270503,Feb 2017,2017,5270.916666666667,41.855356606608645
20859,52,Tulsa,city,OK,OK,"Tulsa, OK",Tulsa County,2017-02-28,775.0666465828804,Feb 2017,2017,3714.75,20.864570875102775
5983,53,Minneapolis,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2017-02-28,1282.4175257986644,Feb 2017,2017,4643.333333333333,27.618467892289978
16846,54,Aurora,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,2017-02-28,1203.0961623588105,Feb 2017,2017,4861.916666666667,24.74530611779601
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,2017-02-28,928.8870553461672,Feb 2017,2017,3027.5833333333335,30.680808852368518
50763,58,Arlington,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2017-02-28,981.9372627782644,Feb 2017,2017,4630.166666666667,21.207384819371462
44055,59,Baton Rouge,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,2017-02-28,1078.286635157964,Feb 2017,2017,3412.3333333333335,31.59968648504339
19594,60,New Orleans,city,LA,LA,"New Orleans-Metairie, LA",Orleans Parish,2017-02-28,1191.4304620598302,Feb 2017,2017,3226.75,36.923544187179985
7929,61,Wichita,city,KS,KS,"Wichita, KS",Sedgwick County,2017-02-28,748.3943289182606,Feb 2017,2017,4081.8333333333335,18.334759599483743
24115,62,Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,2017-02-28,755.1934620834759,Feb 2017,2017,2321.1666666666665,32.53508129892192
47401,63,Riverside,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2017-02-28,1359.1607322122156,Feb 2017,2017,5205.0,26.112598121272157
16764,64,Anaheim,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2017-02-28,1773.208956570269,Feb 2017,2017,5442.75,32.579283571177605
48215,65,Vancouver,city,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,2017-02-28,1198.1026440964963,Feb 2017,2017,4632.75,25.86158640324853
7266,67,Stockton,city,CA,CA,"Stockton, CA",San Joaquin County,2017-02-28,1113.7446796942024,Feb 2017,2017,4033.0,27.615786751653914
12562,68,Marietta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2017-02-28,1044.6064038034656,Feb 2017,2017,4246.916666666667,24.596818958149218
4174,69,Columbia,city,SC,SC,"Columbia, SC",Richland County,2017-02-28,859.071171942607,Feb 2017,2017,3637.5,23.617076891892975
11722,70,Greensboro,city,NC,NC,"Greensboro-High Point, NC",Guilford County,2017-02-28,808.9746271750556,Feb 2017,2017,3748.1666666666665,21.58320851549795
18170,71,Fort Wayne,city,IN,IN,"Fort Wayne, IN",Allen County,2017-02-28,676.5282443765965,Feb 2017,2017,3821.0833333333335,17.70514237349608
19533,73,Naples,city,FL,FL,"Naples-Marco Island, FL",Collier County,2017-02-28,1515.307163987317,Feb 2017,2017,7542.25,20.09091668914869
11867,74,Henderson,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,2017-02-28,1131.683966015749,Feb 2017,2017,5578.25,20.2874372072917
38025,75,Corpus Christi,city,TX,TX,"Corpus Christi, TX",Nueces County,2017-02-28,1078.271095661485,Feb 2017,2017,4468.833333333333,24.1286934470925
47568,77,Santa Ana,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2017-02-28,1738.055881779943,Feb 2017,2017,4762.583333333333,36.493973126208324
24457,78,Durham,city,NC,NC,"Durham-Chapel Hill, NC",Durham County,2017-02-28,1105.2644031062189,Feb 2017,2017,4523.666666666667,24.43293205599187
20604,81,Spokane,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,2017-02-28,812.7182536961741,Feb 2017,2017,3730.6666666666665,21.7847995093685
12970,82,Newark,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2017-02-28,1230.197106599761,Feb 2017,2017,2902.1666666666665,42.388919999991764
13478,83,Reno,city,NV,NV,"Reno, NV",Washoe County,2017-02-28,1094.071931169461,Feb 2017,2017,4342.166666666667,25.19645179832175
52650,85,Irvine,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2017-02-28,2300.342008132909,Feb 2017,2017,7964.416666666667,28.882743136236076
32503,86,Lincoln,city,NE,NE,"Lincoln, NE",Lancaster County,2017-02-28,853.4717896385051,Feb 2017,2017,4424.083333333333,19.291494425704123
34303,87,Toledo,city,OH,OH,"Toledo, OH",Lucas County,2017-02-28,642.4072656803118,Feb 2017,2017,2984.0,21.52839362199436
17384,88,Chandler,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-02-28,1154.4300807035795,Feb 2017,2017,6439.833333333333,17.926396863846055
47945,89,Tallahassee,city,FL,FL,"Tallahassee, FL",Leon County,2017-02-28,890.0403076120673,Feb 2017,2017,3534.8333333333335,25.179130773126516
53915,91,Plano,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,2017-02-28,1258.498533186647,Feb 2017,2017,7381.5,17.049360335794173
53060,92,Lubbock,city,TX,TX,"Lubbock, TX",Lubbock County,2017-02-28,1041.826073248913,Feb 2017,2017,3943.8333333333335,26.416584708166663
25934,93,Modesto,city,CA,CA,"Modesto, CA",Stanislaus County,2017-02-28,1192.9898225018717,Feb 2017,2017,4502.0,26.499107563346776
18800,94,Katy,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2017-02-28,1386.7355627314264,Feb 2017,2017,6155.416666666667,22.528703381543515
5573,95,Lawrenceville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2017-02-28,1192.4612936875965,Feb 2017,2017,3611.5833333333335,33.017687358386574
51405,96,Chula Vista,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2017-02-28,1801.0277473395715,Feb 2017,2017,5849.75,30.788114831224778
3737,97,Boise,city,ID,ID,"Boise City, ID",Ada County,2017-02-28,949.9639526486708,Feb 2017,2017,4545.583333333333,20.89861483085055
6752,98,Richmond,city,VA,VA,"Richmond, VA",Richmond City,2017-02-28,936.0547780231916,Feb 2017,2017,3529.6666666666665,26.519636736892764
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2017-03-31,2631.625646931001,Mar 2017,2017,4815.166666666667,54.65284649747674
12447,1,Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-03-31,2057.05970738323,Mar 2017,2017,4541.75,45.292226727213745
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2017-03-31,1199.209084024168,Mar 2017,2017,4116.583333333333,29.131174736917785
17426,3,Chicago,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2017-03-31,1615.1519887236236,Mar 2017,2017,4374.75,36.91986944907992
6915,4,San Antonio,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,2017-03-31,1072.344927008343,Mar 2017,2017,4142.583333333333,25.885898742934394
13271,5,Philadelphia,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,2017-03-31,1256.2344422721255,Mar 2017,2017,3387.4166666666665,37.08532388807967
40326,6,Phoenix,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-03-31,938.9487904478668,Mar 2017,2017,4340.0,21.63476475686329
18959,7,Las Vegas,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,2017-03-31,1055.0819026327863,Mar 2017,2017,4429.916666666667,23.817195266264292
54296,8,San Diego,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2017-03-31,1847.594064842556,Mar 2017,2017,5961.25,30.993400123171416
38128,9,Dallas,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,2017-03-31,1175.8073266592928,Mar 2017,2017,3940.4166666666665,29.83966991627686
10221,10,Austin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,2017-03-31,1237.9871820943663,Mar 2017,2017,5309.75,23.315357259651893
33839,11,San Jose,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2017-03-31,2562.810701809173,Mar 2017,2017,8055.166666666667,31.815737747729283
25290,12,Jacksonville,city,FL,FL,"Jacksonville, FL",Duval County,2017-03-31,1012.8166244821294,Mar 2017,2017,4212.916666666667,24.040746699209876
24043,13,Charlotte,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2017-03-31,1116.0922278976927,Mar 2017,2017,4850.166666666667,23.011420114037854
18172,15,Fort Worth,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2017-03-31,1078.6899329000005,Mar 2017,2017,4775.75,22.58681741925353
13121,16,Orlando,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2017-03-31,1184.7123282436642,Mar 2017,2017,3786.3333333333335,31.289171447583346
20330,17,San Francisco,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2017-03-31,3146.486405330733,Mar 2017,2017,8022.083333333333,39.222808771587594
7481,18,Tucson,city,AZ,AZ,"Tucson, AZ",Pima County,2017-03-31,839.1224475595045,Mar 2017,2017,3301.4166666666665,25.417041600106156
10920,19,Columbus,city,OH,OH,"Columbus, OH",Franklin County,2017-03-31,894.1112580760214,Mar 2017,2017,4123.166666666667,21.685062243648197
12700,20,Miami,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2017-03-31,1779.501335888596,Mar 2017,2017,2833.25,62.80777678950308
17933,22,El Paso,city,TX,TX,"El Paso, TX",El Paso County,2017-03-31,943.0115899707152,Mar 2017,2017,3702.5833333333335,25.469017306944664
11093,23,Denver,city,CO,CO,"Denver-Aurora-Lakewood, CO",Denver County,2017-03-31,1426.6886331288142,Mar 2017,2017,5008.166666666667,28.487243498195898
16037,24,Seattle,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2017-03-31,1750.9852237321738,Mar 2017,2017,6630.416666666667,26.408373889004068
13373,25,Portland,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,2017-03-31,1339.151295371201,Mar 2017,2017,5127.666666666667,26.116192459946713
41568,27,Washington,city,DC,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2017-03-31,2001.641698556479,Mar 2017,2017,6470.75,30.933689271822878
20288,28,Sacramento,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2017-03-31,1280.2503702173628,Mar 2017,2017,4551.25,28.129642850148045
44269,29,Boston,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2017-03-31,2673.658733283989,Mar 2017,2017,5168.416666666667,51.73071185470705
17762,30,Detroit,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,2017-03-31,739.9480774025747,Mar 2017,2017,2319.8333333333335,31.896605103925914
26529,31,Pittsburgh,city,PA,PA,"Pittsburgh, PA",Allegheny County,2017-03-31,1081.459452027619,Mar 2017,2017,3674.3333333333335,29.432807367167346
23429,32,Albuquerque,city,NM,NM,"Albuquerque, NM",Bernalillo County,2017-03-31,887.340414119447,Mar 2017,2017,4156.5,21.348259692516468
32811,33,Memphis,city,TN,TN,"Memphis, TN-MS-AR",Shelby County,2017-03-31,775.17520483121,Mar 2017,2017,3185.8333333333335,24.331944697814592
18203,34,Fresno,city,CA,CA,"Fresno, CA",Fresno County,2017-03-31,934.1996960974086,Mar 2017,2017,3737.75,24.993637779343416
3523,35,Baltimore,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore City,2017-03-31,1230.3392614108488,Mar 2017,2017,3886.75,31.654705381381586
40152,36,Omaha,city,NE,NE,"Omaha-Council Bluffs, NE-IA",Douglas County,2017-03-31,908.5268369209792,Mar 2017,2017,4482.416666666667,20.268683268050623
37211,37,Atlanta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2017-03-31,1280.8419182544133,Mar 2017,2017,4308.416666666667,29.728831200659478
5976,38,Milwaukee,city,WI,WI,"Milwaukee-Waukesha, WI",Milwaukee County,2017-03-31,920.8247664455872,Mar 2017,2017,3190.75,28.859195062151134
54047,40,Raleigh,city,NC,NC,"Raleigh-Cary, NC",Wake County,2017-03-31,1083.3907506483183,Mar 2017,2017,5125.416666666667,21.13761321482777
19331,41,Mesa,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2017-03-31,941.222774321564,Mar 2017,2017,4346.25,21.655974100007224
4172,42,Colorado Springs,city,CO,CO,"Colorado Springs, CO",El Paso County,2017-03-31,1100.292363970737,Mar 2017,2017,4846.5,22.702823975461403
17222,43,Buffalo,city,NY,NY,"Buffalo-Cheektowaga, NY",Erie County,2017-03-31,864.2772701300444,Mar 2017,2017,2855.6666666666665,30.265341547684528
832063,45,Rochester,city,NY,NY,"Rochester, NY",Monroe County,2017-03-31,875.8477728916283,Mar 2017,2017,2695.5833333333335,32.49195682659764
4099,46,Cincinnati,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,2017-03-31,855.2997765421288,Mar 2017,2017,3035.75,28.174249412571157
46298,47,Long Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2017-03-31,1537.0800766417308,Mar 2017,2017,4859.5,31.630416228865744
41515,48,Virginia Beach,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,2017-03-31,1227.929474449191,Mar 2017,2017,5875.0,20.900927224667083
3506,49,Bakersfield,city,CA,CA,"Bakersfield, CA",Kern County,2017-03-31,1120.5902094826936,Mar 2017,2017,5004.833333333333,22.39016036796484
41176,50,Tampa,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2017-03-31,1178.5265188106764,Mar 2017,2017,4020.4166666666665,29.313541767495323
13072,51,Oakland,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,2017-03-31,2216.7225970344102,Mar 2017,2017,5270.916666666667,42.05573218512422
20859,52,Tulsa,city,OK,OK,"Tulsa, OK",Tulsa County,2017-03-31,770.4100834009508,Mar 2017,2017,3714.75,20.739217535525967
5983,53,Minneapolis,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2017-03-31,1298.263255284816,Mar 2017,2017,4643.333333333333,27.959725526593317
16846,54,Aurora,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,2017-03-31,1215.9664574667668,Mar 2017,2017,4861.916666666667,25.01002260699861
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,2017-03-31,941.178302877806,Mar 2017,2017,3027.5833333333335,31.086784383952192
50763,58,Arlington,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2017-03-31,993.4416761843348,Mar 2017,2017,4630.166666666667,21.45585132682772
44055,59,Baton Rouge,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,2017-03-31,1072.373670487416,Mar 2017,2017,3412.3333333333335,31.426404331955137
19594,60,New Orleans,city,LA,LA,"New Orleans-Metairie, LA",Orleans Parish,2017-03-31,1202.2462336827214,Mar 2017,2017,3226.75,37.258735064158095
7929,61,Wichita,city,KS,KS,"Wichita, KS",Sedgwick County,2017-03-31,753.0036255025211,Mar 2017,2017,4081.8333333333335,18.447681813789256
24115,62,Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,2017-03-31,765.5484772709164,Mar 2017,2017,2321.1666666666665,32.98119382225532
